Overall rating,Potential,Growth,Age,Age group,Team,Position rank,Position,IMC,Foot,Value,Wage,Goalkeeping,Total stats,Body type,Acceleration type,Classement 23/24,Classement 22/23,Classement 21/22,Classement moyen,Palmares 
0.8108108108108105,0.7666666666666666,0.08,0.4347826086956521,0.5,0.8947368421052632,0.3333333333333333,0.07142857142857142,0.49038461538461564,1.0,0.45972986493246626,0.29234338747099764,0.024999999999999994,0.7400000000000001,0.5555555555555556,0.5,0.17391304347826086,0.14,0.07317073170731708,0.12510045539780337,0.1
0.7837837837837838,0.7666666666666666,0.12,0.34782608695652173,0.5,0.8947368421052632,0.3333333333333333,0.9285714285714286,0.49038461538461564,1.0,0.45972986493246626,0.22273781902552203,0.03749999999999999,0.9400000000000001,0.4444444444444444,0.25,0.17391304347826086,0.14,0.07317073170731708,0.12510045539780337,0.1
0.7837837837837838,0.7333333333333334,0.08,0.3913043478260869,0.5,0.05263157894736842,1.0,0.0,0.3846153846153848,0.0,0.45972986493246626,0.3387470997679814,0.024999999999999994,0.82,1.0,0.0,0.043478260869565216,0.02,0.0975609756097561,0.053576212161800155,0.65
0.8108108108108105,0.7333333333333334,0.04,0.4347826086956521,0.5,0.05263157894736842,0.3333333333333333,0.7142857142857143,0.4326923076923077,1.0,0.4547273636818409,0.3387470997679814,0.012499999999999997,0.7600000000000001,0.2222222222222222,0.5,0.043478260869565216,0.02,0.0975609756097561,0.053576212161800155,0.65
0.8108108108108105,0.6999999999999997,0.0,0.4782608695652173,0.5,0.5789473684210527,0.0,0.5,0.4326923076923077,1.0,0.4497248624312156,0.2807424593967517,0.075,0.84,1.0,1.0,0.08695652173913043,0.08,0.024390243902439025,0.06241628716849719,0.9500000000000001
0.8378378378378377,0.7333333333333334,0.0,0.6086956521739131,0.5,0.631578947368421,0.3333333333333333,0.07142857142857142,0.33653846153846145,1.0,0.439719859929965,0.408352668213457,0.03749999999999999,0.84,0.5555555555555556,0.5,0.0,0.0,0.0,0.0,0.5
0.8108108108108105,0.7333333333333334,0.04,0.4347826086956521,0.5,0.6842105263157895,0.3333333333333333,0.07142857142857142,0.6057692307692311,0.0,0.4347173586793397,0.29234338747099764,0.05,0.92,0.4444444444444444,0.0,0.30434782608695654,0.039999999999999994,0.12195121951219515,0.12510045539780337,1.0
0.7567567567567566,0.7666666666666666,0.16,0.30434782608695654,0.5,0.9473684210526315,0.0,0.5,0.41346153846153855,0.0,0.4347173586793397,0.19953596287703013,0.012499999999999997,0.84,0.4444444444444444,0.25,0.34782608695652173,0.26,0.14634146341463417,0.24109295472810074,0.0
0.7567567567567566,0.7666666666666666,0.16,0.30434782608695654,0.5,0.2631578947368421,1.0,0.2857142857142857,0.6346153846153848,1.0,0.4347173586793397,0.24593967517401388,0.012499999999999997,0.9,0.4444444444444444,0.0,0.21739130434782608,0.22,0.04878048780487806,0.1607286364854005,0.30000000000000004
0.7567567567567566,0.7666666666666666,0.16,0.34782608695652173,0.5,0.2631578947368421,1.0,0.0,0.528846153846154,1.0,0.4347173586793397,0.21113689095127608,0.03749999999999999,0.7000000000000001,1.0,1.0,0.21739130434782608,0.22,0.04878048780487806,0.1607286364854005,0.30000000000000004
0.7567567567567566,0.7666666666666666,0.16,0.30434782608695654,0.5,0.7368421052631579,0.0,0.7857142857142857,0.33653846153846145,1.0,0.4347173586793397,0.25754060324825984,0.012499999999999997,0.82,0.1111111111111111,0.0,0.26086956521739135,0.06,0.24390243902439027,0.1695687114920975,0.2
