Source,Target,Weight
127,372,0.1
127,494,0.1
127,517,0.1
127,609,0.1
127,996,0.1
127,1109,0.1
130,109,0.06666666666666667
130,125,0.06666666666666667
130,202,0.06666666666666667
130,245,0.06666666666666667
130,336,0.06666666666666667
130,413,0.06666666666666667
130,475,0.06666666666666667
130,506,0.06666666666666667
130,524,0.06666666666666667
130,592,0.06666666666666667
130,706,0.06666666666666667
130,735,0.06666666666666667
130,924,0.06666666666666667
130,974,0.06666666666666667
130,1056,0.06666666666666667
134,100,0.5
134,906,0.5
135,5,0.05263157894736842
135,36,0.05263157894736842
135,59,0.05263157894736842
135,143,0.05263157894736842
135,167,0.05263157894736842
135,219,0.05263157894736842
135,342,0.05263157894736842
135,459,0.05263157894736842
135,684,0.05263157894736842
135,724,0.05263157894736842
135,778,0.05263157894736842
135,791,0.05263157894736842
135,808,0.05263157894736842
135,834,0.05263157894736842
135,900,0.05263157894736842
135,910,0.05263157894736842
135,918,0.05263157894736842
